time	MG1655-1	12PD1-2_1	12PD1-4_1	12PD1-10_1	12PD2-8_1	12PD2-9_1	12PD3-7_1	12PD3-8_1	12PD3-10_1	12PD4-6_1	12PD4-8_1	12PD4-9_1	12PD5-1_1	12PD5-3_1	12PD6-3_1	12PD6-9_1	12PD7-5_1	12PD7-6_1	12PD8-6_1	12PD8-7_1	12PD8-10_1	12PD1-2_3	12PD1-4_3	12PD1-10_3	MG1655-2	12PD1-2_2	12PD1-4_2	12PD1-10_2	12PD2-8_2	12PD2-9_2	12PD3-7_2	12PD3-8_2	12PD3-10_2	12PD4-6_2	12PD4-8_2	12PD4-9_2	12PD5-1_2	12PD5-3_2	12PD6-3_2	12PD6-9_2	12PD7-5_2	12PD7-6_2	12PD8-6_2	12PD8-7_2	12PD8-10_2	12PD2-8_3	12PD2-9_3	12PD3-7_3
0.00509	0.0	0.3269999999999999	0.0	0.3399999999999998	0.1440000000000001	0.3469999999999995	0.0	0.1499999999999985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1717	0.2650000000000005	0.3010000000000001	0.2449999999999992	0.1979999999999986	0.1669999999999998	0.0969999999999995	0.3789999999999995	0.1489999999999991	0.4050000000000011	0.4570000000000007	0.3150000000000013	0.3429999999999999	0.266	0.2649999999999988	0.2880000000000002	0.2910000000000003	0.3320000000000007	0.2670000000000012	0.4589999999999996	0.2650000000000005	0.3239999999999998	1.0410000000000004	0.2639999999999993	0.2429999999999985	0.3260000000000005	0.5719999999999992	0.347999999999999	0.375	0.3529999999999997	0.2370000000000001	0.266	0.1809999999999991	0.3070000000000004	0.4879999999999995	0.3509999999999991	0.4240000000000012	0.6500000000000004	0.4299999999999997	0.4050000000000011	0.4350000000000005	0.4990000000000005	0.4990000000000005	0.6029999999999998	0.3280000000000012	0.6029999999999998	0.3569999999999993	0.3570000000000011	0.6310000000000002
0.3384	0.4489999999999998	0.2590000000000003	0.3130000000000006	0.161999999999999	0.2390000000000007	0.1150000000000002	0.3679999999999985	0.0	0.4210000000000011	0.4489999999999998	0.3390000000000004	0.3120000000000011	0.4489999999999998	0.4489999999999998	0.4480000000000004	0.3399999999999998	0.314	0.3390000000000004	0.5039999999999996	0.3940000000000001	0.4770000000000003	2.167	0.4209999999999994	0.2589999999999985	0.3399999999999998	0.6399999999999988	0.5030000000000001	0.4480000000000004	0.5039999999999996	0.3399999999999998	0.4210000000000011	0.3119999999999994	0.2590000000000003	0.4219999999999988	0.4219999999999988	0.3390000000000004	0.8849999999999998	0.6120000000000001	0.6390000000000011	0.5579999999999998	0.6960000000000015	0.4770000000000003	0.5860000000000003	0.3399999999999998	0.6399999999999988	0.2590000000000003	0.3680000000000003	0.6129999999999995
0.50518	0.5289999999999999	0.1229999999999993	0.2590000000000003	0.1059999999999998	0.4019999999999992	0.1139999999999989	0.3939999999999983	0.0269999999999992	0.3659999999999996	0.6110000000000007	0.418000000000001	0.282	0.3109999999999999	0.5289999999999999	0.5549999999999997	0.5560000000000009	0.2059999999999995	0.3659999999999996	0.4479999999999986	0.4469999999999992	0.5860000000000003	3.453999999999999	0.4740000000000002	0.2850000000000001	0.3670000000000009	0.6939999999999991	0.6929999999999996	0.6109999999999989	0.5859999999999985	0.5020000000000007	0.4749999999999996	0.4459999999999997	0.3160000000000007	0.5030000000000001	0.4489999999999998	0.527000000000001	0.939	0.7199999999999989	0.5300000000000011	0.6669999999999998	0.9169999999999998	0.5340000000000007	0.5050000000000008	0.3410000000000011	0.6959999999999997	0.314	0.4780000000000015	0.6959999999999997
0.67169	0.3780000000000001	0.0	0.2729999999999997	0.1189999999999997	0.1690000000000004	0.1269999999999989	0.4349999999999987	0.0129999999999999	0.434000000000001	0.5690000000000008	0.5120000000000005	0.4580000000000002	0.3780000000000001	0.6239999999999988	0.4850000000000012	0.5690000000000008	0.2200000000000006	0.4329999999999998	0.4059999999999988	0.4320000000000004	0.4629999999999992	4.319000000000001	0.5419999999999998	0.2719999999999984	0.354000000000001	0.6809999999999992	0.6519999999999992	0.5689999999999991	0.6819999999999986	0.4600000000000008	0.4880000000000013	0.4320000000000004	0.3849999999999998	0.4339999999999993	0.379999999999999	0.5940000000000012	0.870000000000001	0.8699999999999992	0.6799999999999997	0.7089999999999996	0.9320000000000004	0.5489999999999995	0.3819999999999997	0.3819999999999997	0.7099999999999991	0.3830000000000009	0.4650000000000016	0.7110000000000003
0.83841	0.4830000000000005	0.0760000000000005	0.3759999999999994	0.1139999999999989	0.0820000000000007	0.1489999999999991	0.3199999999999985	0.0079999999999991	0.3470000000000013	0.6460000000000008	0.5070000000000014	0.3710000000000004	0.455	0.5640000000000001	0.5620000000000012	0.5640000000000001	0.2140000000000004	0.620000000000001	0.4009999999999998	0.3729999999999993	0.5120000000000005	4.502999999999998	0.4819999999999993	0.266	0.293000000000001	0.7029999999999994	0.536999999999999	0.6189999999999998	0.6209999999999987	0.5370000000000008	0.4009999999999998	0.5359999999999996	0.4060000000000006	0.3469999999999995	0.4019999999999992	0.5340000000000007	1.0010000000000012	0.9740000000000002	0.620000000000001	0.7850000000000001	1.0630000000000006	0.516	0.3770000000000006	0.5129999999999999	0.7050000000000001	0.2949999999999999	0.4590000000000014	0.7870000000000008
1.005	0.3889999999999993	0.0649999999999995	0.2840000000000007	0.1559999999999988	0.0980000000000007	0.0	0.3359999999999985	0.0239999999999991	0.3900000000000005	0.4700000000000006	0.5220000000000002	0.4400000000000013	0.4159999999999986	0.552999999999999	0.5229999999999997	0.6069999999999993	0.2859999999999996	0.4710000000000001	0.3899999999999988	0.4699999999999988	0.4459999999999997	5.072000000000001	0.4969999999999999	0.1999999999999993	0.4470000000000009	0.6920000000000002	0.6349999999999998	0.5519999999999996	0.5559999999999992	0.4700000000000006	0.4160000000000003	0.5239999999999991	0.4239999999999995	0.4450000000000003	0.4179999999999992	0.5490000000000013	0.936	0.9900000000000002	0.636000000000001	1.0210000000000008	1.109	0.5329999999999995	0.2840000000000007	0.3930000000000007	0.7219999999999995	0.2569999999999997	0.4760000000000008	0.6679999999999993
1.17174	0.5370000000000008	0.0489999999999994	0.2119999999999997	0.032	0.0	0.0399999999999991	0.1559999999999988	0.0079999999999991	0.4290000000000002	0.455	0.4250000000000007	0.4530000000000012	0.4009999999999998	0.455	0.5620000000000012	0.673	0.2959999999999994	0.5920000000000005	0.4559999999999995	0.3449999999999988	0.5939999999999994	5.487	0.455	0.1839999999999992	0.3480000000000007	0.7029999999999994	0.6470000000000002	0.5640000000000001	0.5119999999999987	0.455	0.4009999999999998	0.4539999999999988	0.3789999999999995	0.4290000000000002	0.375	0.4250000000000007	0.8650000000000002	1.1929999999999996	0.702	1.0039999999999996	1.0630000000000006	0.625	0.1029999999999997	0.3490000000000002	0.5949999999999989	0.2129999999999992	0.4870000000000001	0.6229999999999993
1.33845	0.4600000000000008	0.0820000000000007	0.3819999999999997	0.064	0.1690000000000004	0.1269999999999989	0.3259999999999987	0.0129999999999999	0.2970000000000006	0.4049999999999993	0.5120000000000005	0.4310000000000009	0.4599999999999991	0.6509999999999998	0.5950000000000006	0.8149999999999995	0.1920000000000001	1.527000000000001	0.3789999999999995	0.2679999999999989	0.4629999999999992	5.741000000000001	0.4870000000000001	0.1349999999999998	0.4359999999999999	0.6809999999999992	0.5700000000000003	0.6240000000000006	0.4359999999999999	0.4329999999999998	0.3239999999999998	0.5139999999999993	0.3849999999999998	0.4619999999999997	0.3249999999999993	0.5390000000000015	1.0069999999999997	1.225999999999999	0.7889999999999997	1.091000000000001	1.0140000000000011	0.5220000000000002	0.2179999999999999	0.4640000000000004	0.6829999999999998	0.1639999999999997	0.5470000000000006	0.6560000000000006
1.50515	0.4719999999999995	0.0649999999999995	0.2019999999999999	0.1849999999999987	0.0449999999999999	0.0289999999999999	0.254999999999999	0.1059999999999998	0.527000000000001	0.3900000000000005	0.4430000000000014	0.4160000000000003	0.3629999999999995	0.6899999999999995	0.7439999999999998	0.963000000000001	0.2850000000000001	0.7729999999999997	0.4449999999999985	0.3620000000000001	0.5280000000000005	5.880999999999999	0.6359999999999992	0.2829999999999995	0.3369999999999997	0.5279999999999987	0.5269999999999992	0.4719999999999995	0.5009999999999994	0.4990000000000005	0.4450000000000003	0.5259999999999998	0.3670000000000009	0.363999999999999	0.363999999999999	0.5240000000000009	0.9909999999999995	1.346	0.8550000000000004	1.184000000000001	1.0510000000000002	0.5860000000000003	0.2560000000000002	0.3380000000000009	0.6659999999999986	0.2840000000000007	0.4750000000000014	0.7210000000000001
