compound	strain	growth_rate	experiment	well	repl
2,3-butanediol	23BD7-5	0.42717637872146236	ALE_2,3-butanediol_duplicates_122414	C02	1
2,3-butanediol	23BD7-7	0.48391961104828574	ALE_2,3-butanediol_duplicates_122414	C03	1
2,3-butanediol	23BD8-2	0.1710739478927359	ALE_2,3-butanediol_duplicates_122414	C04	1
2,3-butanediol	23BD8-7	0.36719473321682883	ALE_2,3-butanediol_duplicates_122414	C05	1
2,3-butanediol	23BD1-6	0.3138978307743817	ALE_2,3-butanediol_duplicates_122414	C06	3
2,3-butanediol	23BD1-9	0.3029178269066948	ALE_2,3-butanediol_duplicates_122414	C07	3
2,3-butanediol	23BD2-4	0.5067555594554799	ALE_2,3-butanediol_duplicates_122414	C08	3
2,3-butanediol	MG1655	0.2492943237580369	ALE_2,3-butanediol_duplicates_122414	D01	2
2,3-butanediol	23BD1-6	0.2809335743566751	ALE_2,3-butanediol_duplicates_122414	D02	2
2,3-butanediol	23BD1-9	0.298037463164726	ALE_2,3-butanediol_duplicates_122414	D03	2
2,3-butanediol	23BD2-4	0.5516764179788499	ALE_2,3-butanediol_duplicates_122414	D04	2
2,3-butanediol	23BD2-7	0.43892074252119057	ALE_2,3-butanediol_duplicates_122414	D05	2
2,3-butanediol	23BD2-9	0.4133624564645138	ALE_2,3-butanediol_duplicates_122414	D06	2
2,3-butanediol	23BD3-3	0.4417407823598349	ALE_2,3-butanediol_duplicates_122414	D07	2
2,3-butanediol	23BD3-4	0.5033229590984335	ALE_2,3-butanediol_duplicates_122414	D08	2
2,3-butanediol	23BD3-9	0.32619473553191836	ALE_2,3-butanediol_duplicates_122414	E01	2
2,3-butanediol	23BD4-3	0.3375235047627735	ALE_2,3-butanediol_duplicates_122414	E02	2
2,3-butanediol	23BD4-4	0.3617613923227982	ALE_2,3-butanediol_duplicates_122414	E03	2
2,3-butanediol	23BD4-7	0.21805434809786098	ALE_2,3-butanediol_duplicates_122414	E04	2
2,3-butanediol	23BD5-1	0.0	ALE_2,3-butanediol_duplicates_122414	E05	2
2,3-butanediol	23BD5-7	0.0	ALE_2,3-butanediol_duplicates_122414	E06	2
2,3-butanediol	23BD5-10	0.0	ALE_2,3-butanediol_duplicates_122414	E07	2
2,3-butanediol	23BD6-1	0.3594418593137516	ALE_2,3-butanediol_duplicates_122414	E08	2
2,3-butanediol	23BD7-4	0.44196364246101594	ALE_2,3-butanediol_duplicates_122414	F01	2
2,3-butanediol	23BD7-5	0.0	ALE_2,3-butanediol_duplicates_122414	F02	2
2,3-butanediol	23BD7-7	0.44162916314096423	ALE_2,3-butanediol_duplicates_122414	F03	2
2,3-butanediol	23BD8-2	0.14073713253138107	ALE_2,3-butanediol_duplicates_122414	F04	2
2,3-butanediol	23BD8-7	0.3032876006584003	ALE_2,3-butanediol_duplicates_122414	F05	2
2,3-butanediol	23BD2-7	0.543519290411843	ALE_2,3-butanediol_duplicates_122414	F06	3
2,3-butanediol	23BD2-9	0.5671087435845732	ALE_2,3-butanediol_duplicates_122414	F07	3
2,3-butanediol	23BD3-3	0.3458645672393655	ALE_2,3-butanediol_duplicates_122414	F08	3
adipate	MG1655	0.12030091138991734	ALE_adipate_duplicates_091014	A01	1
adipate	ADIP1-1	0.34517810448487024	ALE_adipate_duplicates_091014	A02	1
adipate	ADIP1-9	0.2879029261021433	ALE_adipate_duplicates_091014	A03	1
adipate	ADIP2-5	0.34481369342004464	ALE_adipate_duplicates_091014	A04	1
adipate	ADIP2-6	0.30644492244260896	ALE_adipate_duplicates_091014	A05	1
adipate	ADIP2-10	0.3294031276044539	ALE_adipate_duplicates_091014	A06	1
adipate	ADIP3-2	0.2825496799863492	ALE_adipate_duplicates_091014	A07	1
adipate	ADIP3-4	0.303388273385974	ALE_adipate_duplicates_091014	A08	1
adipate	ADIP3-8	0.299065578203061	ALE_adipate_duplicates_091014	B01	1
adipate	ADIP4-1	0.31358528410647174	ALE_adipate_duplicates_091014	B02	1
adipate	ADIP4-8	0.32128687849588966	ALE_adipate_duplicates_091014	B03	1
adipate	ADIP5-2	0.38490948135144576	ALE_adipate_duplicates_091014	B04	1
adipate	ADIP5-6	0.46553172680695276	ALE_adipate_duplicates_091014	B05	1
adipate	ADIP6-3	0.279906689520275	ALE_adipate_duplicates_091014	B06	1
adipate	ADIP6-9	0.2851270695153678	ALE_adipate_duplicates_091014	B07	1
adipate	ADIP6-10	0.3007690275676981	ALE_adipate_duplicates_091014	B08	1
adipate	ADIP7-2	0.18643009982369707	ALE_adipate_duplicates_091014	C01	1
adipate	ADIP7-5	0.28651715110821446	ALE_adipate_duplicates_091014	C02	1
adipate	ADIP8-3	0.210195180822201	ALE_adipate_duplicates_091014	C03	1
adipate	ADIP8-7	0.21796066478855622	ALE_adipate_duplicates_091014	C04	1
adipate	ADIP8-10	0.20392694534352418	ALE_adipate_duplicates_091014	C05	1
adipate	ADIP1-1	0.27384212455799056	ALE_adipate_duplicates_091014	C06	3
adipate	ADIP1-9	0.2717915205250307	ALE_adipate_duplicates_091014	C07	3
adipate	ADIP2-5	0.3095459109331062	ALE_adipate_duplicates_091014	C08	3
adipate	MG1655	0.1527847518037093	ALE_adipate_duplicates_091014	D01	2
adipate	ADIP1-1	0.32558165647835885	ALE_adipate_duplicates_091014	D02	2
adipate	ADIP1-9	0.26171494544918256	ALE_adipate_duplicates_091014	D03	2
adipate	ADIP2-5	0.3405802068215679	ALE_adipate_duplicates_091014	D04	2
adipate	ADIP2-6	0.3797657331118713	ALE_adipate_duplicates_091014	D05	2
adipate	ADIP2-10	0.3170140393693802	ALE_adipate_duplicates_091014	D06	2
adipate	ADIP3-2	0.29859347387203233	ALE_adipate_duplicates_091014	D07	2
adipate	ADIP3-4	0.32195185667774834	ALE_adipate_duplicates_091014	D08	2
adipate	ADIP3-8	0.260895839694059	ALE_adipate_duplicates_091014	E01	2
adipate	ADIP4-1	0.36631940335191493	ALE_adipate_duplicates_091014	E02	2
adipate	ADIP4-8	0.31679941868912026	ALE_adipate_duplicates_091014	E03	2
adipate	ADIP5-2	0.4037818798141888	ALE_adipate_duplicates_091014	E04	2
adipate	ADIP5-6	0.2218856070989962	ALE_adipate_duplicates_091014	E05	2
adipate	ADIP6-3	0.28325625955315886	ALE_adipate_duplicates_091014	E06	2
adipate	ADIP6-9	0.2630839421756665	ALE_adipate_duplicates_091014	E07	2
adipate	ADIP6-10	0.2577619274326732	ALE_adipate_duplicates_091014	E08	2
adipate	ADIP7-2	0.16684624528048378	ALE_adipate_duplicates_091014	F01	2
adipate	ADIP7-5	0.2900790413467425	ALE_adipate_duplicates_091014	F02	2
adipate	ADIP8-3	0.18888493265017756	ALE_adipate_duplicates_091014	F03	2
adipate	ADIP8-7	0.1980036107409492	ALE_adipate_duplicates_091014	F04	2
adipate	ADIP8-10	0.18254357351047565	ALE_adipate_duplicates_091014	F05	2
adipate	ADIP2-6	0.3251099620109196	ALE_adipate_duplicates_091014	F06	3
adipate	ADIP2-10	0.3303853612760897	ALE_adipate_duplicates_091014	F07	3
adipate	ADIP3-2	0.30360910143599457	ALE_adipate_duplicates_091014	F08	3
butanol	MG1655	0.4405351663245467	ALE_butanol_duplicates_060514	A01	1
butanol	BUT3-6	0.0	ALE_butanol_duplicates_060514	A02	1
butanol	BUT5-3	0.8251221555357293	ALE_butanol_duplicates_060514	A03	1
butanol	BUT7-9	0.7393306764402481	ALE_butanol_duplicates_060514	A04	1
butanol	MG1655	0.4514692646648892	ALE_butanol_duplicates_060514	A05	2
butanol	BUT3-6	0.0	ALE_butanol_duplicates_060514	A06	2
butanol	BUT5-3	0.7247919187793816	ALE_butanol_duplicates_060514	A07	2
butanol	BUT7-9	0.9526911385366439	ALE_butanol_duplicates_060514	A08	2
butanol	BUT1-2	0.6108135929803781	ALE_butanol_duplicates_060514	B01	1
butanol	BUT3-7	0.44481081239900516	ALE_butanol_duplicates_060514	B02	1
butanol	BUT6-1	0.8260306945884197	ALE_butanol_duplicates_060514	B03	1
butanol	BUT9-10	0.7509629757636954	ALE_butanol_duplicates_060514	B04	1
butanol	BUT1-2	0.6429094962874932	ALE_butanol_duplicates_060514	B05	2
butanol	BUT3-7	0.0	ALE_butanol_duplicates_060514	B06	2
butanol	BUT6-1	0.6986376042154638	ALE_butanol_duplicates_060514	B07	2
butanol	BUT9-10	0.6403023965165177	ALE_butanol_duplicates_060514	B08	2
butanol	BUT1-3	0.6849275226016888	ALE_butanol_duplicates_060514	C01	1
butanol	BUT4-4	0.8518659270811414	ALE_butanol_duplicates_060514	C02	1
butanol	BUT6-3	0.8093318264227892	ALE_butanol_duplicates_060514	C03	1
butanol	BUT9-7	0.0	ALE_butanol_duplicates_060514	C04	1
butanol	BUT1-3	0.7850931515459527	ALE_butanol_duplicates_060514	C05	2
butanol	BUT4-4	0.8517824280440657	ALE_butanol_duplicates_060514	C06	2
butanol	BUT6-3	0.8164926881616319	ALE_butanol_duplicates_060514	C07	2
butanol	BUT9-7	0.7020654948151237	ALE_butanol_duplicates_060514	C08	2
butanol	BUT1-5	0.0	ALE_butanol_duplicates_060514	D01	1
butanol	BUT4-7	0.0	ALE_butanol_duplicates_060514	D02	1
butanol	BUT6-8	0.686106426368731	ALE_butanol_duplicates_060514	D03	1
butanol	BUT1-2	0.0	ALE_butanol_duplicates_060514	D04	3
butanol	BUT1-5	0.5751421280844334	ALE_butanol_duplicates_060514	D05	2
butanol	BUT4-7	0.0	ALE_butanol_duplicates_060514	D06	2
butanol	BUT6-8	0.8160294049675944	ALE_butanol_duplicates_060514	D07	2
butanol	BUT2-9	0.7041543174536279	ALE_butanol_duplicates_060514	D08	3
butanol	BUT2-9	0.6693665019804835	ALE_butanol_duplicates_060514	E01	1
butanol	BUT4-9	0.0	ALE_butanol_duplicates_060514	E02	1
butanol	BUT7-6	0.0	ALE_butanol_duplicates_060514	E03	1
butanol	BUT1-3	0.0	ALE_butanol_duplicates_060514	E04	3
butanol	BUT2-9	0.6993996009444879	ALE_butanol_duplicates_060514	E05	2
butanol	BUT4-9	0.9017580128085575	ALE_butanol_duplicates_060514	E06	2
butanol	BUT7-6	0.6199111669595765	ALE_butanol_duplicates_060514	E07	2
butanol	BUT3-3	0.9736224180601838	ALE_butanol_duplicates_060514	E08	3
butanol	BUT3-3	0.998909661157195	ALE_butanol_duplicates_060514	F01	1
butanol	BUT5-2	0.0	ALE_butanol_duplicates_060514	F02	1
butanol	BUT7-7	0.0	ALE_butanol_duplicates_060514	F03	1
butanol	BUT1-5	0.687387718807238	ALE_butanol_duplicates_060514	F04	3
butanol	BUT3-3	0.7026615553005306	ALE_butanol_duplicates_060514	F05	2
butanol	BUT5-2	0.0	ALE_butanol_duplicates_060514	F06	2
butanol	BUT7-7	0.0	ALE_butanol_duplicates_060514	F07	2
butanol	BUT3-6	0.4800027705854508	ALE_butanol_duplicates_060514	F08	3
coumarate	MG1655	0.06049379594836925	ALE_coumarate_duplicates_061914	A01	1
coumarate	COUM1-2	0.6910162495043701	ALE_coumarate_duplicates_061914	A02	1
coumarate	COUM2-3	0.753257401035688	ALE_coumarate_duplicates_061914	A03	1
coumarate	COUM2-4	0.40392247347804305	ALE_coumarate_duplicates_061914	A04	1
coumarate	COUM2-7	0.5215285449974971	ALE_coumarate_duplicates_061914	A05	1
coumarate	COUM3-1	0.8153177126396642	ALE_coumarate_duplicates_061914	A06	1
coumarate	COUM3-9	0.6911771816713286	ALE_coumarate_duplicates_061914	A07	1
coumarate	COUM3-10	0.8745421986278923	ALE_coumarate_duplicates_061914	A08	1
coumarate	COUM4-2	0.8523419876052049	ALE_coumarate_duplicates_061914	B01	1
coumarate	COUM4-5	0.6701175458286744	ALE_coumarate_duplicates_061914	B02	1
coumarate	COUM4-10	0.7427389877046682	ALE_coumarate_duplicates_061914	B03	1
coumarate	COUM5-3	0.4493774555855138	ALE_coumarate_duplicates_061914	B04	1
coumarate	COUM5-5	0.5001133968054987	ALE_coumarate_duplicates_061914	B05	1
coumarate	COUM5-8	0.8700814917079173	ALE_coumarate_duplicates_061914	B06	1
coumarate	COUM6-2	0.6125823954075967	ALE_coumarate_duplicates_061914	B07	1
coumarate	COUM6-5	0.4245628871185976	ALE_coumarate_duplicates_061914	B08	1
coumarate	COUM6-9	0.7243230574270169	ALE_coumarate_duplicates_061914	C01	1
coumarate	COUM7-5	0.0	ALE_coumarate_duplicates_061914	C02	1
coumarate	COUM7-6	0.5622857032953856	ALE_coumarate_duplicates_061914	C03	1
coumarate	COUM8-1	0.39587194652851654	ALE_coumarate_duplicates_061914	C04	1
coumarate	COUM8-6	0.9659505403506105	ALE_coumarate_duplicates_061914	C05	1
coumarate	COUM1-2	0.47194618127910404	ALE_coumarate_duplicates_061914	C06	3
coumarate	COUM2-3	0.41864439112265367	ALE_coumarate_duplicates_061914	C07	3
coumarate	COUM2-4	0.664568542529166	ALE_coumarate_duplicates_061914	C08	3
coumarate	MG1655	0.07116493303063874	ALE_coumarate_duplicates_061914	D01	2
coumarate	COUM1-2	0.684513231840262	ALE_coumarate_duplicates_061914	D02	2
coumarate	COUM2-3	0.7602272148708619	ALE_coumarate_duplicates_061914	D03	2
coumarate	COUM2-4	0.4196049193859485	ALE_coumarate_duplicates_061914	D04	2
coumarate	COUM2-7	0.49924910386600785	ALE_coumarate_duplicates_061914	D05	2
coumarate	COUM3-1	0.8874570463125018	ALE_coumarate_duplicates_061914	D06	2
coumarate	COUM3-9	0.7678883895761704	ALE_coumarate_duplicates_061914	D07	2
coumarate	COUM3-10	0.0	ALE_coumarate_duplicates_061914	D08	2
coumarate	COUM4-2	0.8919096308940575	ALE_coumarate_duplicates_061914	E01	2
coumarate	COUM4-5	0.667308065376429	ALE_coumarate_duplicates_061914	E02	2
coumarate	COUM4-10	0.7269492804779247	ALE_coumarate_duplicates_061914	E03	2
coumarate	COUM5-3	0.4822311489172075	ALE_coumarate_duplicates_061914	E04	2
coumarate	COUM5-5	0.4583462696765844	ALE_coumarate_duplicates_061914	E05	2
coumarate	COUM5-8	0.8731992036936866	ALE_coumarate_duplicates_061914	E06	2
coumarate	COUM6-2	0.5788848346521945	ALE_coumarate_duplicates_061914	E07	2
coumarate	COUM6-5	0.8437354216575735	ALE_coumarate_duplicates_061914	E08	2
coumarate	COUM6-9	0.5415506732220641	ALE_coumarate_duplicates_061914	F01	2
coumarate	COUM7-5	0.0	ALE_coumarate_duplicates_061914	F02	2
coumarate	COUM7-6	0.4444682974402328	ALE_coumarate_duplicates_061914	F03	2
coumarate	COUM8-1	0.4055232581023859	ALE_coumarate_duplicates_061914	F04	2
coumarate	COUM8-6	0.9799421861653572	ALE_coumarate_duplicates_061914	F05	2
coumarate	COUM2-7	0.6116656393115741	ALE_coumarate_duplicates_061914	F06	3
coumarate	COUM3-1	0.39948458201832643	ALE_coumarate_duplicates_061914	F07	3
coumarate	COUM3-9	0.7596643392955198	ALE_coumarate_duplicates_061914	F08	3
glutarate	MG1655	0.08844791224742325	ALE_glutarate_duplicates_060214	A01	1
glutarate	GLUT1-10	0.4051906889443643	ALE_glutarate_duplicates_060214	A02	1
glutarate	GLUT2-10	0.4143467293875649	ALE_glutarate_duplicates_060214	A03	1
glutarate	GLUT3-9	0.33928556898306883	ALE_glutarate_duplicates_060214	A04	1
glutarate	GLUT4-10	0.29097254829987923	ALE_glutarate_duplicates_060214	A05	1
glutarate	GLUT6-4	0.2793040138790053	ALE_glutarate_duplicates_060214	A06	1
glutarate	GLUT7-2	0.3364246019376664	ALE_glutarate_duplicates_060214	A07	1
glutarate	GLUT8-5	0.30543123439725606	ALE_glutarate_duplicates_060214	A08	1
glutarate	GLUT1-3	0.307668230114862	ALE_glutarate_duplicates_060214	B01	1
glutarate	GLUT2-1	0.3574859507343027	ALE_glutarate_duplicates_060214	B02	1
glutarate	GLUT3-5	0.2804781907572429	ALE_glutarate_duplicates_060214	B03	1
glutarate	GLUT4-1	0.2818962508029789	ALE_glutarate_duplicates_060214	B04	1
glutarate	GLUT5-4	0.48642953597244337	ALE_glutarate_duplicates_060214	B05	1
glutarate	GLUT6-5	0.328814199172519	ALE_glutarate_duplicates_060214	B06	1
glutarate	GLUT7-6	0.3118662450087869	ALE_glutarate_duplicates_060214	B07	1
glutarate	GLUT8-6	0.3386081686416006	ALE_glutarate_duplicates_060214	B08	1
glutarate	GLUT1-9	0.3218802329865645	ALE_glutarate_duplicates_060214	C01	1
glutarate	GLUT2-9	0.29516663951095345	ALE_glutarate_duplicates_060214	C02	1
glutarate	GLUT3-7	0.27870722775420026	ALE_glutarate_duplicates_060214	C03	1
glutarate	GLUT4-4	0.30040371220397943	ALE_glutarate_duplicates_060214	C04	1
glutarate	GLUT5-5	0.3122263162859678	ALE_glutarate_duplicates_060214	C05	1
glutarate	GLUT6-10	0.4472801499157102	ALE_glutarate_duplicates_060214	C06	1
glutarate	GLUT7-7	0.30761843112017445	ALE_glutarate_duplicates_060214	C07	1
glutarate	GLUT8-9	0.3346742047150681	ALE_glutarate_duplicates_060214	C08	1
glutarate	MG1655	0.1251489860779523	ALE_glutarate_duplicates_060214	D01	2
glutarate	GLUT1-10	0.5556102672578908	ALE_glutarate_duplicates_060214	D02	2
glutarate	GLUT2-10	0.3992657821692866	ALE_glutarate_duplicates_060214	D03	2
glutarate	GLUT3-9	0.3207155413941642	ALE_glutarate_duplicates_060214	D04	2
glutarate	GLUT4-10	0.28132810188448526	ALE_glutarate_duplicates_060214	D05	2
glutarate	GLUT6-4	0.26279866928365253	ALE_glutarate_duplicates_060214	D06	2
glutarate	GLUT7-2	0.32931508355042843	ALE_glutarate_duplicates_060214	D07	2
glutarate	GLUT8-5	0.34031994812513594	ALE_glutarate_duplicates_060214	D08	2
glutarate	GLUT1-3	0.2899637336761988	ALE_glutarate_duplicates_060214	E01	2
glutarate	GLUT2-1	0.20402375373682466	ALE_glutarate_duplicates_060214	E02	2
glutarate	GLUT3-5	0.26476883384047795	ALE_glutarate_duplicates_060214	E03	2
glutarate	GLUT4-1	0.2708776200643955	ALE_glutarate_duplicates_060214	E04	2
glutarate	GLUT5-4	0.5015207391848425	ALE_glutarate_duplicates_060214	E05	2
glutarate	GLUT6-5	0.28810200055036445	ALE_glutarate_duplicates_060214	E06	2
glutarate	GLUT7-6	0.32875904856678523	ALE_glutarate_duplicates_060214	E07	2
glutarate	GLUT8-6	0.34115274221544356	ALE_glutarate_duplicates_060214	E08	2
glutarate	GLUT1-9	0.3297728281591659	ALE_glutarate_duplicates_060214	F01	2
glutarate	GLUT2-9	0.312967168922443	ALE_glutarate_duplicates_060214	F02	2
glutarate	GLUT3-7	0.23235968320978465	ALE_glutarate_duplicates_060214	F03	2
glutarate	GLUT4-4	0.2704258781701796	ALE_glutarate_duplicates_060214	F04	2
glutarate	GLUT5-5	0.4113403006931183	ALE_glutarate_duplicates_060214	F05	2
glutarate	GLUT6-10	0.2784198005458353	ALE_glutarate_duplicates_060214	F06	2
glutarate	GLUT7-7	0.2626715326030776	ALE_glutarate_duplicates_060214	F07	2
glutarate	GLUT8-9	0.3086001080695366	ALE_glutarate_duplicates_060214	F08	2
HMDA	MG1655	0.04863920848160985	ALE_HDMA_duplicates_080114	A01	1
HMDA	HMDA1-10	0.33427440301116557	ALE_HDMA_duplicates_080114	A02	1
HMDA	HMDA2-1	0.3115018224914681	ALE_HDMA_duplicates_080114	A03	1
HMDA	HMDA2-8	0.3405615187664695	ALE_HDMA_duplicates_080114	A04	1
HMDA	HMDA3-4	0.3941097783156687	ALE_HDMA_duplicates_080114	A05	1
HMDA	HMDA3-5	0.6696912174519188	ALE_HDMA_duplicates_080114	A06	1
HMDA	HMDA3-6	0.4659854795855885	ALE_HDMA_duplicates_080114	A07	1
HMDA	HMDA4-2	0.37281232493599037	ALE_HDMA_duplicates_080114	A08	1
HMDA	HMDA4-6	0.3642688751973929	ALE_HDMA_duplicates_080114	B01	1
HMDA	HMDA4-9	0.2966262068978321	ALE_HDMA_duplicates_080114	B02	1
HMDA	HMDA5-4	0.46383811572434586	ALE_HDMA_duplicates_080114	B03	1
HMDA	HMDA5-5	0.46743587458882097	ALE_HDMA_duplicates_080114	B04	1
HMDA	HMDA5-10	0.2712377436754057	ALE_HDMA_duplicates_080114	B05	1
HMDA	HMDA6-3	0.40248690818578736	ALE_HDMA_duplicates_080114	B06	1
HMDA	HMDA6-7	0.36240554688349924	ALE_HDMA_duplicates_080114	B07	1
HMDA	HMDA7-1	0.40079694024655466	ALE_HDMA_duplicates_080114	B08	1
HMDA	HMDA7-7	0.39113949560330885	ALE_HDMA_duplicates_080114	C01	1
HMDA	HMDA7-10	0.3669513923612733	ALE_HDMA_duplicates_080114	C02	1
HMDA	HMDA8-5	0.3570820077600535	ALE_HDMA_duplicates_080114	C03	1
HMDA	HMDA8-9	0.34925639561619554	ALE_HDMA_duplicates_080114	C04	1
HMDA	HMDA8-10	0.27988041801427366	ALE_HDMA_duplicates_080114	C05	1
HMDA	HMDA1-10	0.3578008902295458	ALE_HDMA_duplicates_080114	C06	3
HMDA	HMDA2-1	0.33250524404334425	ALE_HDMA_duplicates_080114	C07	3
HMDA	HMDA2-8	0.3586242987472265	ALE_HDMA_duplicates_080114	C08	3
